station_name,station_id,wrcc_id,latitude,longitude,elevation,observation_time,observation_time_lst,display_hour,display_hour_lst,nfdr_date,nfdr_time,nfdr_type,fuel_model,fuel_model_version,kbdi,one_hr_tl_fuel_moisture,ten_hr_tl_fuel_moisture,hun_hr_tl_fuel_moisture,thou_hr_tl_fuel_moisture,ignition_component,spread_component,energy_release_component,burning_index,herbaceous_lfi_fuel_moisture,woody_lfi_fuel_moisture,gsi,quality_code
ALBINO CANYON,290102,XALB,36.97661,-107.62892,7173,8/23/2026 16:00 MDT,8/23/2026 16:26 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,485,5.12,9.12,9.65,9.87,55.52,24.58,99.65,109.04,30.0,60.0,0.03,0
STONE LAKE,290201,XSTO,36.73161,-106.86581,7436,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,487,6.52,13.11,14.56,12.33,25.92,6.53,72.29,51.13,30.0,60.0,0.07,0
COYOTE,290202,XCOY,36.07333,-106.65739,8704,8/23/2026 15:48 MDT,8/23/2026 15:48 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,222,8.47,12.62,16.69,14.24,11.26,2.81,62.18,32.38,47.17,70.92,0.35,0
DEADMAN PEAK,290203,XDEA,36.4229,-106.772,8389,8/23/2026 16:00 MDT,8/23/2026 16:07 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,492,4.75,8.72,10.79,11.69,57.64,23.28,94.83,103.94,30.0,60.0,0.01,0
JARITA MESA,290204,XJAR,36.55597,-106.10306,8864,8/23/2026 16:00 MDT,8/23/2026 16:16 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,196,5.79,9.22,12.14,12.97,41.4,14.09,85.54,78.68,30.0,60.0,0.29,0
DULCE #2,290205,XDUL,36.93519,-107.00011,6805,8/23/2026 16:00 MDT,8/23/2026 16:28 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,378,5.32,10.94,13.92,12.92,53.68,19.97,79.36,89.25,30.0,60.0,0.05,0
TRUCHAS,290210,XTRU,36.059,-105.7695,8353,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,249,5.69,9.5,14.29,14.4,44.52,15.85,77.93,79.58,30.0,60.0,0.17,0
BLACK MESA,290305,XBLM,36.03708,-106.04964,5762,8/23/2026 15:34 MDT,8/23/2026 15:34 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,612,7.59,12.81,13.34,11.66,17.16,4.26,74.19,42.53,30.0,60.0,0.0,0
WILD RIVERS,290307,XWDR,36.69469,-105.66872,7530,8/23/2026 15:49 MDT,8/23/2026 15:49 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,521,8.69,10.94,13.33,13.74,13.41,4.03,71.72,40.78,30.0,60.0,0.0,0
CIMARRON,290401,XCIM,36.60611,-105.12028,8806,8/23/2026 16:00 MDT,8/23/2026 16:09 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,221,6.79,10.1,13.59,14.83,25.29,7.6,74.86,55.7,120.71,117.72,0.59,0
ZUNI BUTTES,290603,XZUB,35.13919,-108.94131,6649,8/23/2026 15:42 MDT,8/23/2026 15:42 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,228,6.86,12.15,14.88,13.57,23.78,6.4,70.61,50.09,30.0,60.0,0.06,0
JEMEZ,290702,XJEM,35.84114,-106.61969,8248,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,315,11.13,9.81,12.94,14.01,13.99,10.47,69.11,62.21,30.0,60.0,0.24,0
CUBA,290705,XCUB,35.942,-107.07739,6890,8/23/2026 15:41 MDT,8/23/2026 15:41 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,474,5.58,9.48,12.44,13.01,36.19,9.69,84.72,65.94,30.0,60.0,0.07,0
SANDIA LAKES,290706,XSLK,35.22967,-106.59061,5027,8/23/2026 15:42 MDT,8/23/2026 15:42 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,678,4.73,10.88,14.02,11.36,35.89,6.37,83.81,54.11,30.0,60.0,0.0,0
TOWER,290801,XTOW,35.77899,-106.26611,6529,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,533,22.11,22.76,10.48,11.22,0.37,3.56,37.13,28.45,30.0,60.0,0.02,0
SANTA FE WATERSHED,290901,XSFW,35.68686,-105.86031,7749,8/23/2026 15:00 MDT,8/23/2026 15:53 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,371,5.76,9.91,13.42,14.01,44.93,15.76,79.42,80.06,30.0,60.0,0.19,0
BARTLEY,291002,XBAR,35.90875,-105.38769,9192,8/23/2026 16:00 MDT,8/23/2026 16:04 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,127,6.24,9.36,12.94,13.75,39.38,15.21,80.97,79.47,116.72,115.18,0.58,0
MILLS CANYON,291101,XMIL,36.05453,-104.32511,5881,8/23/2026 16:00 MDT,8/23/2026 16:05 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,540,4.46,8.4,10.21,11.97,61.27,17.77,97.03,92.77,30.0,60.0,0.09,0
PECOS,291202,XPEC,35.54558,-105.49439,8229,8/23/2026 16:00 MDT,8/23/2026 16:14 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,70,5.17,9.07,12.02,13.18,53.94,22.38,87.15,98.18,30.0,60.0,0.19,0
BRUSHY MOUNTAIN,291301,XBRU,34.72,-107.8484,8789,8/23/2026 15:49 MDT,8/23/2026 15:49 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,212,34.79,13.03,13.17,14.22,0.0,0.0,25.37,0.0,67.4,83.8,0.42,0
GRANTS,291302,XGRA,35.24278,-107.66528,8620,8/23/2026 16:00 MDT,8/23/2026 16:16 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,130,6.02,9.29,14.17,15.1,34.57,10.75,76.55,66.02,79.7,91.63,0.46,0
OAK FLATS,291402,XOAK,35.00614,-106.31583,7675,8/23/2026 16:00 MDT,8/23/2026 16:04 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,455,5.12,8.02,11.53,12.77,49.3,14.96,91.57,83.45,30.0,60.0,0.13,0
SANDIA LAB,291408,XSLB,35.00406,-106.41148,6321,8/23/2026 15:00 MDT,8/23/2026 15:53 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,264,5.91,8.32,9.93,10.55,44.64,15.68,97.35,87.71,30.0,60.0,0.08,0
MOUNTAINAIR,291501,XMOU,34.52081,-106.26269,6593,8/23/2026 16:00 MDT,8/23/2026 16:05 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,472,4.47,7.9,11.1,12.6,57.09,15.88,94.78,87.15,30.0,60.0,0.08,0
MELROSE RANGE,291901,XMEL,34.28422,-103.71497,4263,8/23/2026 16:00 MDT,8/23/2026 16:14 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,654,3.4,5.74,8.85,9.92,76.79,24.57,114.89,116.38,30.0,60.0,0.0,0
BEAVERHEAD,292001,XBEA,33.42353,-108.11019,6750,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,183,5.12,9.58,15.66,17.27,28.42,5.13,70.97,45.37,30.0,60.0,0.24,0
LUNA,292004,XLUN,33.82289,-108.94311,7088,8/23/2026 16:00 MDT,8/23/2026 16:07 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,264,5.48,9.67,16.13,17.93,41.89,12.75,68.03,67.64,30.67,60.43,0.3,0
RESERVE,292005,XRES,33.71489,-108.777,5846,8/23/2026 16:00 MDT,8/23/2026 16:08 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,458,4.65,9.53,14.82,16.35,44.77,10.48,75.37,64.78,30.0,60.0,0.1,0
SLAUGHTER,292008,XSLA,34.06056,-108.44472,8680,8/23/2026 16:00 MDT,8/23/2026 16:12 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,22,6.8,9.79,14.08,15.78,28.83,10.16,72.75,62.82,139.0,129.36,0.65,0
PELONA MOUNTAIN,292009,XPEL,33.69375,-108.06161,7955,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,239,34.92,11.63,11.58,13.35,0.0,0.0,29.83,0.0,76.27,89.44,0.45,0
GILA CENTER RAWS,292011,XGIL,33.22375,-108.24031,5767,8/23/2026 16:00 MDT,8/23/2026 16:13 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,155,4.66,10.12,15.14,16.14,32.09,5.34,73.94,47.09,30.0,60.0,0.14,0
DATIL,292012,XDAT,34.29256,-107.768,8431,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,178,34.86,12.22,13.21,14.5,0.0,0.0,25.9,0.0,92.15,99.55,0.5,0
MOGOLLON,292013,XMOG,33.39064,-108.80819,7602,8/23/2026 16:00 MDT,8/23/2026 16:13 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,165,5.06,8.27,11.07,12.43,37.66,8.75,92.87,65.63,56.93,77.14,0.39,0
CHUPADERA,292102,XCHU,33.77294,-106.0985,5580,8/23/2026 15:39 MDT,8/23/2026 15:39 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,519,3.91,7.2,10.15,10.88,50.01,9.81,104.11,72.9,30.0,60.0,0.01,0
BOSQUE,292103,XBOS,33.82064,-106.88169,4523,8/23/2026 15:00 MDT,8/23/2026 15:50 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,670,4.3,8.54,10.89,11.72,46.6,9.38,96.1,68.84,30.0,60.0,0.0,0
MAGDALENA,292104,XMAG,33.85061,-107.539,8495,8/23/2026 16:00 MDT,8/23/2026 16:03 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,60,5.68,8.32,11.79,13.7,24.87,4.93,86.99,48.91,113.34,113.04,0.57,0
SEVILLETA,292105,XSEV,34.35844,-106.6895,5246,8/23/2026 16:00 MDT,8/23/2026 16:11 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,558,4.13,7.48,10.87,11.66,55.35,12.8,99.29,80.61,30.0,60.0,0.0,0
SMOKEY BEAR,292203,XSMO,33.35019,-105.686,7194,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,103,5.29,8.19,13.3,15.9,44.4,13.03,80.56,73.84,30.0,60.0,0.27,0
EIGHT MILE DRAW,292301,XEIG,33.65064,-104.32139,3626,8/23/2026 15:37 MDT,8/23/2026 15:37 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,607,3.06,5.84,8.39,9.1,81.79,23.07,118.91,114.87,30.0,60.0,0.0,0
DUNKEN,292302,XDUN,32.82467,-105.18261,5431,8/23/2026 15:36 MDT,8/23/2026 15:36 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,488,3.43,6.18,8.42,9.63,75.62,22.14,115.46,111.2,30.0,60.0,0.02,0
BURRO MOUNTAIN,292504,XBUR,32.67203,-108.53969,6995,8/23/2026 15:00 MDT,8/23/2026 15:59 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,293,4.32,6.88,9.33,11.44,55.84,14.35,104.4,86.96,30.0,60.0,0.2,0
HACHITA VALLEY,292702,XHAC,31.702,-108.34169,4290,8/23/2026 15:40 MDT,8/23/2026 15:40 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,591,3.16,5.67,7.73,10.02,64.82,12.45,118.43,86.32,30.0,60.0,0.04,0
MCGREGGOR RANGE,292901,XMCG,32.43133,-105.62181,4832,8/23/2026 15:37 MDT,8/23/2026 15:37 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,598,3.09,5.54,7.47,9.49,79.96,23.05,121.03,115.75,30.0,60.0,0.01,0
DRIPPING SPRINGS,292903,XDRI,32.32225,-106.58661,5814,8/23/2026 16:00 MDT,8/23/2026 16:26 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,449,3.89,5.23,7.26,9.43,54.01,11.54,120.27,83.97,30.0,60.0,0.12,0
SAN ANDRES,292904,XSAA,32.58008,-106.52719,6137,8/23/2026 16:00 MDT,8/23/2026 16:01 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,493,3.95,5.53,7.65,9.7,49.22,9.85,117.52,77.24,30.0,60.0,0.09,0
MAYHILL,293002,XMAY,32.90947,-105.46981,6599,8/23/2026 16:00 MDT,8/23/2026 16:01 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,467,4.24,7.24,11.21,13.81,45.66,9.48,93.95,68.46,30.0,60.0,0.13,0
MESCAL,293003,XMES,33.15803,-105.76881,6227,8/23/2026 15:41 MDT,8/23/2026 15:41 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,217,5.16,8.71,13.17,15.92,37.48,8.66,79.99,60.97,36.38,64.06,0.32,0
COSMIC,293004,XCOS,32.77925,-105.81989,9172,8/23/2026 16:00 MDT,8/23/2026 16:15 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,71,6.1,7.96,12.09,13.96,29.45,8.04,85.64,60.8,199.84,168.08,0.84,0
BATDRAW,293101,XBAD,32.17861,-104.44056,4425,8/23/2026 15:00 MDT,8/23/2026 15:52 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,566,3.88,5.64,7.04,8.17,70.2,23.38,123.06,117.41,30.0,60.0,0.0,0
CAPROCK,293104,XCAP,32.92728,-103.85689,4167,8/23/2026 15:40 MDT,8/23/2026 15:40 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,493,3.63,5.43,7.48,8.81,73.6,24.04,121.56,118.24,30.0,60.0,0.0,0
QUEEN,293105,XQUN,32.20361,-104.69031,5642,8/23/2026 16:00 MDT,8/23/2026 16:13 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,367,3.83,5.92,8.04,9.78,69.6,23.47,115.6,114.28,30.0,60.0,0.05,0
PADUCA,293202,XPAD,32.17983,-103.722,3534,8/23/2026 15:39 MDT,8/23/2026 15:39 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,605,3.49,5.7,7.96,8.91,69.04,15.7,119.67,96.52,30.0,60.0,0.0,0
MALPAIS LAVA FLOW,293301,XMAL,34.85181,-108.17461,7514,8/23/2026 16:00 MDT,8/23/2026 16:25 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,180,5.61,9.4,15.12,16.18,43.2,14.25,73.33,73.69,30.0,60.0,0.27,0
BLUEWATER RIDGE,293303,XBLR,35.19411,-108.16336,8274,8/23/2026 16:00 MDT,8/23/2026 16:05 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,213,6.33,9.19,12.5,13.43,28.17,7.88,82.67,59.27,82.82,93.61,0.47,0
LAGUNA,293304,XLAG,35.05197,-107.42028,5805,8/23/2026 15:33 MDT,8/23/2026 15:33 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,546,34.96,15.12,9.89,10.12,0.0,0.0,31.26,0.0,30.0,60.0,0.01,0
RAMAH,293305,XRAM,34.81947,-108.29439,7645,8/23/2026 15:34 MDT,8/23/2026 15:34 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,313,5.47,9.12,13.76,15.47,51.48,19.84,78.17,88.35,30.0,60.0,0.27,0
10K,55522198,X10K,35.2085,-106.43586,10065,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,206,7.92,11.59,13.01,13.75,17.99,6.0,72.61,49.28,135.34,127.04,0.64,0
BAKERS TANK,55522210,AHBB,32.61528,-114.00836,563,8/23/2026 16:00 MDT,8/23/2026 16:07 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,740,4.37,5.15,6.77,7.69,59.16,14.4,125.04,94.63,30.0,60.0,0.0,0
CAVE CREEK,55522232,ACAV,34.0899,-111.8465,3477,8/23/2026 16:00 MDT,8/23/2026 16:20 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,544,3.57,5.59,8.19,9.52,55.28,10.24,117.55,78.64,30.0,60.0,0.03,0
CIPRIANO,55522238,ARIP,32.4235,-114.16211,1042,8/23/2026 15:00 MDT,8/23/2026 15:59 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,712,5.15,5.8,7.31,8.56,50.35,13.36,117.13,88.71,30.0,60.0,0.0,0
DEVILS HILLS,55522251,ADVH,32.42483,-113.79011,836,8/23/2026 16:00 MDT,8/23/2026 16:23 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,736,4.65,5.25,6.75,8.02,48.68,10.71,123.05,81.98,30.0,60.0,0.0,0
DUTCH KID,55522257,ADUT,35.12931,-112.28219,6505,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,115,9.08,12.55,16.34,16.77,9.17,2.44,57.54,29.24,30.0,60.0,0.28,0
FTHL YDMA,55522271,AFTH,32.48658,-114.4635,331,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,745,6.15,8.47,9.67,10.74,49.33,17.1,96.54,90.94,30.0,60.0,0.0,0
MIDNIGHT,55522315,XMID,36.77819,-105.34131,10815,8/23/2026 15:37 MDT,8/23/2026 15:37 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,72,10.96,15.53,17.87,17.04,6.67,3.0,46.76,29.25,197.38,166.51,0.83,0
MOHAWK DUNES,55522318,AMOD,32.68878,-113.74889,524,8/23/2026 16:00 MDT,8/23/2026 16:23 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,749,4.16,5.13,7.23,8.11,58.08,12.91,123.31,89.42,30.0,60.0,0.0,0
NEVERSHINE,55522326,ANEV,36.24753,-113.88851,2165,8/23/2026 16:00 MDT,8/23/2026 16:03 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,681,2.98,4.17,5.63,7.41,83.36,21.16,136.3,117.54,30.0,60.0,0.0,0
PICACHO PEAK,55522341,APIC,32.66314,-111.42154,1750,8/23/2026 16:00 MDT,8/23/2026 16:17 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,725,4.26,5.93,8.05,9.25,51.76,11.08,115.67,80.95,30.0,60.0,0.0,0
PINEDALE,55522344,APND,34.30617,-110.23661,6461,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,260,7.54,12.46,14.79,14.1,26.45,9.63,67.84,59.35,30.0,60.0,0.25,0
TANKS,55522384,ATNK,33.67314,-110.57431,5801,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,306,5.31,9.0,12.53,14.01,28.37,5.07,84.16,48.8,30.0,60.0,0.29,0
TAOS PUEBLO RAWS,55522385,XTAP,36.41461,-105.55689,7135,8/23/2026 16:00 MDT,8/23/2026 16:13 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,F,Z,4,456,11.41,8.83,11.04,12.17,15.65,14.24,77.47,75.54,30.0,60.0,0.02,0
CEDAR RIDGE,55523718,ACED,32.59872,-110.76231,4735,8/23/2026 15:37 MDT,8/23/2026 15:37 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,330,5.01,6.03,8.88,10.41,48.3,13.49,108.31,85.98,30.0,60.0,0.13,0
RED CANYON,55523735,XRDC,34.62289,-106.40831,8070,8/23/2026 15:38 MDT,8/23/2026 15:38 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,279,6.11,10.84,13.58,11.85,25.39,5.69,80.65,50.45,30.0,60.0,0.27,0
SOWATS,55523737,ASOW,36.48242,-112.42281,7038,8/23/2026 15:39 MDT,8/23/2026 15:39 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,161,6.43,8.49,10.13,12.54,29.58,9.11,90.8,66.17,30.0,60.0,0.3,0
T BAR,55523738,XTBA,33.51789,-108.52419,8047,8/23/2026 15:39 MDT,8/23/2026 15:39 MDT,8/23/2026 16:00 MDT,8/23/2026 16:00 MDT,8/22/2026,12/31/1969 17:00 MST,O,Z,4,28,6.4,11.68,17.5,18.25,27.81,7.77,59.69,50.7,117.43,115.64,0.58,0
